playerID,name,position,leagueID
1438,Vasilis Torosidis,DR,Serie A
1251,Radja Nainggolan,MC,Serie A
1290,Miralem Pjanic,MC,Serie A
1249,Daniele De Rossi,MC,Serie A
1943,Gervinho,FWL,Serie A
1253,Edin Dzeko,FW,Serie A
1250,Mohamed Salah,FWR,Premier League
2011,Seydou Keita,MC,Serie A
1185,Iago Falque,FWR,Serie A
1483,Etrit Berisha,GK,Serie A
1201,Dusan Basta,DR,Serie A
1541,Stefan de Vrij,DC,Serie A
1107,Santiago Gentiletti,DC,Serie A
1542,Stefan Radu,DC,Serie A
1205,Senad Lulic,DML,Serie A
1207,Marco Parolo,MC,Serie A
1589,Lucas Biglia,MC,Serie A
1517,Antonio Candreva,AMR,Serie A
1210,Keita,Sub,Serie A
1564,Ricardo Kishna,Sub,Serie A
1206,Danilo Cataldi,Sub,Serie A
1543,Sergej Milinkovic-Savic,MC,Serie A
1208,Felipe Anderson,Sub,Serie A
1609,Antonio Mirante,GK,Serie A
1454,Alex Ferrari,DC,Serie A
1453,Marios Oikonomou,DC,Serie A
1180,Luca Rossettini,DC,Serie A
1441,Adam Masina,DL,Serie A
1902,Marco Crimi,MC,Serie A
1356,Lorenzo Crisetig,MC,Serie A
1913,Matteo Brighi,Sub,Serie A
1611,Franco Brienza,AMC,Serie A
1917,Robert Acquafresca,Sub,Serie A
1981,Matteo Mancosu,Sub,Serie A
1380,Amadou Diawara,MC,Serie A
1580,Mattia Destro,FW,Serie A
1285,Gianluigi Buffon,GK,Serie A
1576,Giorgio Chiellini,DC,Serie A
1286,Andrea Barzagli,DC,Serie A
1287,Leonardo Bonucci,DC,Serie A
1303,Stephan Lichtsteiner,DR,Serie A
1298,Patrice Evra,DL,Serie A
1403,Simone Padoin,MC,Serie A
226,Kingsley Coman,Sub,Bundesliga
1295,Mario Mandzukic,FW,Serie A
1294,Paulo Dybala,FW,Serie A
1402,Mauricio Isla,DR,Premier League
1138,Orestis Karnezis,GK,Serie A
1149,Thomas Heurtaux,DC,Serie A
1887,Iván Piris,DC,Serie A
1140,Danilo,DC,Serie A
1097,Edenilson,MR,Serie A
1156,Ali Adnan,DML,Serie A
1228,Bruno Fernandes,AMC,Premier League
1977,Manuel Iturra,MC,La Liga
1150,Emmanuel Badu,MC,Serie A
1147,Cyril Théréau,FW,Serie A
1888,Antonio Di Natale,FW,Serie A
1148,Duván Zapata,FW,Serie A
1561,Panagiotis Kone,MC,Serie A
1561,Panagiotis Kone,Sub,Serie A
1139,Silvan Widmer,DMR,Serie A
1328,Stefano Sorrentino,GK,Serie A
1279,Roberto Vitiello,DC,Serie A
2047,Abdelhamid El Kaoutari,DC,Ligue 1
1534,Giancarlo Gonzalez,DC,Serie A
1274,Andrea Rispoli,Sub,Serie A
1838,Achraf Lazaar,DML,Serie A
1101,Luca Rigoni,MC,Serie A
1271,Ivaylo Chochev,MC,Serie A
1273,Mato Jajalo,MC,Serie A
1275,Robin Quaison,FW,Bundesliga
1836,Franco Vázquez,Sub,La Liga
1909,Fabio Daprelà,Sub,Serie A
1837,Aleksandar Trajkovski,Sub,Serie A
1284,Oscar Hiljemark,MC,Serie A
1113,Eugenio Lamanna,GK,Serie A
1431,Sebastien De Maio,DC,Serie A
1630,Giovanni Marchese,DC,Serie A
1094,Nicolas Burdisso,DC,Serie A
1633,Issa Cissokho,DR,Ligue 1
1885,Tino Costa,MC,Serie A
1123,Juraj Kucka,MC,Serie A
1100,Diego Laxalt,ML,Serie A
1111,Olivier Ntcham,Sub,Serie A
1115,Goran Pandev,Sub,Serie A
1106,Darko Lazovic,DML,Serie A
1401,Panagiotis Tachtsidis,MC,Serie A
2038,Giuseppe Panico,Sub,Serie A
1924,Diego Capel,Sub,Serie A
1532,Emiliano Viviano,GK,Serie A
1813,Mattia Cassani,DR,Serie A
1222,Matías Silvestre,DC,Serie A
1530,Andrea Coda,DC,Serie A
1224,Vasco Regini,DL,Serie A
1937,Fernando,MC,Serie A
1225,Edgar Barreto,MC,Serie A
1646,David Ivan,Sub,Serie A
1810,Roberto Soriano,AMC,Serie A
1514,Éder,Sub,Serie A
1229,Luis Muriel,FW,Serie A
1939,Antonio Cassano,FW,Serie A
1845,Pawel Wszolek,MR,Serie A
1974,Zeljko Brkic,GK,Serie A
1972,Gaetano Letizia,DR,Serie A
2054,Igor Bubnjic,DC,Serie A
1342,Nicolás Spolli,DC,Serie A
1896,Riccardo Gagliolo,DL,Serie A
1153,Ryder Matos,Sub,Serie A
1904,Filippo Porcari,Sub,Serie A
1643,Luca Marrone,DC,Serie A
1920,Gabriel Silva,DL,Ligue 1
2027,Andrea Lazzari,Sub,Serie A
1903,Kevin Lasagna,FW,Serie A
1905,Antonio Di Gaudio,Sub,Serie A
2049,Kamil Wilczek,Sub,Serie A
2055,Wallace Oliveira,Sub,Serie A
1460,Andrea Consigli,GK,Serie A
1951,Sime Vrsaljko,DR,Serie A
1463,Francesco Acerbi,DC,Serie A
1462,Paolo Cannavaro,DC,Serie A
1464,Federico Peluso,DL,Serie A
1474,Alfred Duncan,MC,Serie A
1466,Francesco Magnanelli,MC,Serie A
1603,Simone Missiroli,MC,Serie A
1612,Domenico Berardi,FWR,Serie A
1468,Gregoire Defrel,FW,Serie A
1338,Antonio Floro Flores,Sub,Serie A
1360,Diego Falcinelli,FW,Serie A
1826,Nicola Sansone,FWL,Serie A
1374,José Reina,GK,Serie A
1391,Christian Maggio,DR,Serie A
1588,Raúl Albiol,DC,Serie A
1395,Vlad Chiriches,DC,Serie A
1375,Elseid Hysaj,DR,Serie A
1381,Marek Hamsik,MC,Serie A
1857,David López,DC,La Liga
1184,Mirko Valdifiori,MC,Serie A
1393,Lorenzo Insigne,FWL,Serie A
1293,Gonzalo Higuaín,FW,Serie A
1384,Dries Mertens,FW,Serie A
1385,Omar El Kaddouri,Sub,Serie A
1382,José Callejón,FWR,Serie A
1383,Manolo Gabbiadini,Sub,Serie A
1505,Samir Handanovic,GK,Serie A
1509,Davide Santon,DR,Serie A
1507,Miranda,DC,Serie A
1508,Jeison Murillo,DC,La Liga
1247,Juan Jesus,DC,Serie A
1510,Gary Medel,MC,Serie A
1516,Geoffrey Kondogbia,MC,La Liga
1525,Assane Demoya Gnoukouri,Sub,Serie A
1511,Marcelo Brozovic,MC,Serie A
1513,Mauro Icardi,FW,Serie A
1518,Rodrigo Palacio,FW,Serie A
1524,Stevan Jovetic,Sub,Ligue 1
1570,Rey Manaj,Sub,Serie A
1291,Hernanes,MC,Serie A
1501,Marco Sportiello,GK,Serie A
1485,Andrea Masiello,DC,Serie A
1610,Nicolò Cherubin,DC,Serie A
1556,Guglielmo Stendardo,DC,Serie A
1490,Boukary Dramé,DL,Serie A
1557,Carlos Carmona,MC,Serie A
1492,Jasmin Kurtic,MC,Serie A
2029,Maximiliano Moralez,FWR,Serie A
1984,Germán Denis,FW,Serie A
1491,Alejandro Gomez,AMC,Serie A
1494,Mauricio Pinilla,FW,Serie A
1502,Marco D&#039;Alessandro,Sub,Serie A
1503,Giulio Migliaccio,Sub,Serie A
1305,Lukasz Skorupski,GK,Serie A
1323,Marco Zambelli,DR,Serie A
4032,Luca Martinelli,DC,Serie A
1320,Federico Barba,DC,Serie A
1792,Mário Rui,DL,Serie A
1312,Daniele Croce,MC,Serie A
1386,Piotr Zielinski,MC,Serie A
1326,Assane Diousse,MC,Serie A
1313,Riccardo Saponara,AMC,Serie A
1315,Massimo Maccarone,FW,Serie A
1318,Manuel Pucciarelli,FW,Serie A
1319,Levan Mchedlidze,Sub,Serie A
1607,Franco Signorelli,Sub,Serie A
1160,Albano Bizzarri,GK,Serie A
1344,Nicolas Frey,DR,Serie A
1330,Alessandro Gamberini,DC,Serie A
1572,Bostjan Cesar,DC,Serie A
1332,Massimo Gobbi,DL,Serie A
1336,Valter Birsa,AMC,Serie A
1341,Ivan Radovanovic,MC,Serie A
1334,Perparim Hetemaj,MC,Serie A
1333,Lucas Castro,MC,Serie A
1912,Paul-José M&#039;Poku,Sub,Serie A
1337,Riccardo Meggiorini,FW,Serie A
1335,Nicola Rigoni,MC,Serie A
1329,Fabrizio Cacciatore,DR,Serie A
1416,Ciprian Tatarusanu,GK,Serie A
1435,Nenad Tomovic,DC,Serie A
1418,Gonzalo Rodríguez,DC,Serie A
1884,Facundo Roncaglia,DC,La Liga
1430,Milan Badelj,MC,Serie A
1422,Borja Valero,MC,Serie A
1967,Gilberto,Sub,Serie A
1426,Josip Ilicic,AMC,Serie A
1424,Federico Bernardeschi,Sub,Serie A
1425,Nikola Kalinic,FW,Serie A
1622,Matías Fernández,MC,Serie A
1419,Davide Astori,DC,Serie A
1618,Diego López,GK,La Liga
1120,Mattia De Sciglio,DL,Serie A
1119,Alessio Romagnoli,DC,Serie A
1131,Rodrigo Ely,DC,La Liga
1590,Luca Antonelli,DL,Serie A
1121,Giacomo Bonaventura,MC,Serie A
1948,Nigel de Jong,MC,Serie A
1641,Andrea Bertolacci,MC,Serie A
1124,Keisuke Honda,FWR,Serie A
1127,Luiz Adriano,Sub,Serie A
1125,Carlos Bacca,FW,La Liga
1133,Cristian Zapata,DC,Serie A
2048,Antonio Nocerino,MC,Serie A
2006,Alessio Cerci,FWR,Serie A
1873,Nicola Leali,GK,Serie A
1352,Aleandro Rosi,DR,Serie A
1807,Modibo Diakité,DC,Serie A
1861,Adriano Russo,DC,Serie A
1862,Roberto Crivello,DL,Serie A
1963,Luca Paganini,MR,Serie A
1869,Robert Gucher,MC,Serie A
1864,Mirko Gori,MC,Serie A
1871,Danilo Soddimo,Sub,Serie A
1867,Federico Dionisi,FW,Serie A
1874,Samuele Longo,Sub,Serie A
2044,Daniele Verde,Sub,Serie A
1870,Massimiliano Carlini,Sub,Serie A
1859,Matteo Ciofani,DR,Serie A
1195,Daniele Padelli,GK,Serie A
1800,Kamil Glik,DC,Ligue 1
1377,Nikola Maksimovic,DC,Serie A
1196,Emiliano Moretti,DC,Serie A
1567,Bruno Peres,DMR,Serie A
1933,Danilo Avelar,DL,Serie A
1183,Marco Benassi,MC,Serie A
1182,Daniele Baselli,MC,Serie A
1269,Alessandro Gazzi,MC,Serie A
1188,Maxi López,Sub,Serie A
1230,Fabio Quagliarella,FW,Serie A
1192,Afriyie Acquah,MC,Serie A
1194,Giuseppe Vives,MC,Serie A
1198,Josef Martínez,FW,Serie A
1458,Ibrahima Mbaye,DR,Serie A
1439,Domenico Maietta,DC,Serie A
1452,Godfred Donsah,MC,Serie A
1448,Erick Pulgar,MC,Serie A
1979,Filippo Falco,Sub,Serie A
1979,Filippo Falco,FW,Serie A
1473,Matteo Politano,Sub,Serie A
1953,Karim Laribi,MC,Serie A
1129,Suso,FWR,Serie A
1117,Andrea Poli,MC,Serie A
1394,Lorenzo Tonelli,DC,Serie A
1307,Andrea Costa,DC,Serie A
1322,Raffaele Maiello,MC,Serie A
1823,Lucas Digne,DL,Premier League
1187,Adem Ljajic,FWL,Serie A
1942,Martín Cáceres,DC,Serie A
1296,Stefano Sturaro,MC,Serie A
1804,Álvaro Morata,FW,La Liga
1852,Ante Rebic,FW,Bundesliga
1644,Giuseppe Rossi,FW,La Liga
5821,Alexander Merkel,MC,Serie A
1975,Marquinho,Sub,Serie A
1840,Aljaz Struna,DR,Serie A
1264,Edoardo Goldaniga,DC,Serie A
1376,Kalidou Koulibaly,DC,Serie A
1379,Allan,MC,Serie A
1387,Faouzi Ghoulam,DL,Serie A
1389,Jorginho,MC,Serie A
1232,Angelo Palombo,MC,Serie A
1497,Ervin Zukanovic,DC,Serie A
1936,Niklas Moisander,DC,Bundesliga
1906,Matteo Fedele,MC,Serie A
1973,Lorenzo Lollo,MC,Serie A
1949,Fredy Guarín,MC,Serie A
1522,Andrea Ranocchia,DC,Serie A
1506,Yuto Nagatomo,DL,Serie A
1171,Simone Pepe,Sub,Serie A
1204,Patric,DC,Serie A
1883,Ravel Morrison,Sub,Serie A
1096,Armando Izzo,DC,Serie A
1099,Tomás Rincón,MC,Serie A
1581,Serge Gakpe,AMR,Ligue 1
1104,Leonardo Pavoletti,FW,Serie A
1456,Federico Viviani,MC,Serie A
1504,Alberto Grassi,MC,Serie A
1985,Marcelo Estigarribia,MR,Serie A
3862,Luigi Giorgi,MC,Serie A
1860,Leonardo Blanchard,DC,Serie A
1359,Aleksandar Tonev,Sub,Serie A
1868,Daniel Ciofani,FW,Serie A
1309,Manuel Pasqual,DL,Serie A
1423,Matías Vecino,MC,Serie A
1434,Khouma Babacar,FW,Serie A
1966,Jakub Blaszczykowski,Sub,Bundesliga
1539,Diego Perotti,Sub,Serie A
1444,Blerim Dzemaili,MC,Serie A
1602,Daniel Pavlovic,DL,Serie A
1872,Raman Chibsah,MC,Serie A
1866,Paolo Sammarco,MC,Serie A
1822,Antonio Rüdiger,DC,Premier League
1255,Francesco Totti,Sub,Serie A
1289,Alex Sandro,DL,Serie A
1300,Claudio Marchisio,MC,Serie A
1911,Giampiero Pinzi,MC,Serie A
1331,Dario Dainelli,DC,Serie A
1604,Artur Ionita,MC,Serie A
1197,Cesare Bovo,DC,Serie A
1597,Cristian Molinaro,DML,Serie A
1190,Joel Obi,MC,Serie A
1186,Andrea Belotti,FW,Serie A
1801,Pontus Jansson,DC,Serie A
1552,Alberto Gilardino,FW,Serie A
1960,Uros Djurdjevic,Sub,Serie A
1835,Enzo Maresca,MC,Serie A
2056,Francesco Benussi,GK,Serie A
1895,Cristian Zaccardo,DC,Serie A
1900,Raffaele Bianco,MC,Serie A
1907,Jerry Mbakogu,FW,Serie A
1405,Marco Borriello,FW,Serie A
1446,Sergio Floccari,Sub,Serie A
1983,Gianpaolo Bellini,DR,Serie A
1118,Gabriel Paletta,DC,Serie A
1484,Rafael Toloi,DC,Serie A
1928,Gaetano Monachello,Sub,Serie A
1499,Cristian Raimondi,Sub,Serie A
1935,Marko Livaja,FW,La Liga
1306,Vincent Laurini,DR,Serie A
1248,Leandro Paredes,MC,Serie A
1200,Federico Marchetti,GK,Serie A
1880,Mauricio,DC,Serie A
1203,Wesley Hoedt,DC,Serie A
1879,Stefano Mauri,FWL,Serie A
1472,Alessandro Matri,Sub,Serie A
1978,Rodrigo Aguirre,Sub,Serie A
1568,Felipe Melo,MC,Serie A
448,Ivan Perisic,AML,Serie A
1828,Alex Telles,DL,Serie A
1135,Ignazio Abate,DR,Serie A
1573,Riccardo Montolivo,MC,Serie A
1817,Mario Balotelli,FW,Ligue 1
1809,Joaquín Correa,FW,Serie A
1241,Pedro Pereira,DMR,Serie A
1812,Alejandro Rodriguez,Sub,Serie A
1442,Saphir Taïder,MC,Serie A
1451,Anthony Mounier,FWR,Serie A
1033,Emanuele Giaccherini,Sub,Serie A
1457,Luca Rizzo,Sub,Serie A
1159,Molla Wagué,DC,Serie A
2028,Ronaldo,MC,Serie A
2028,Ronaldo,Sub,Serie A
1574,Davide Calabria,DR,Serie A
1340,Roberto Inglese,FW,Serie A
2024,Diogo Figueiras,DR,La Liga
1299,Mario Lemina,MC,Premier League
1825,Morgan De Sanctis,GK,Serie A
1824,Maicon,DR,Serie A
1478,Marcello Gazzola,DR,Serie A
1467,Davide Biondini,MC,Serie A
1178,Davide Zappacosta,DR,Serie A
1940,Lazaros Christodoulopoulos,Sub,Serie A
1238,Luca Cigarini,MC,Serie A
1841,Pierluigi Gollini,GK,Serie A
1843,Matteo Bianchetti,DC,Serie A
1971,Simone Romagnoli,DC,Serie A
1112,Isaac Cofie,MC,Serie A
1969,Joan Verdú,MR,La Liga
1877,Ogenyi Onazi,Sub,Serie A
1877,Ogenyi Onazi,MC,Serie A
1213,Filip Djordjevic,FW,Serie A
1890,Maurizio Domizzi,DC,Serie A
1889,Giovanni Pasquale,Sub,Serie A
1889,Giovanni Pasquale,DML,Serie A
1815,Alex,DC,Serie A
1894,Simone Colombi,GK,Serie A
1365,Djamel Mesbah,DL,Serie A
2021,Salih Ucan,Sub,Serie A
1347,Sergio Pellissier,Sub,Serie A
1600,Jonathan Biabiany,Sub,Serie A
1440,Filip Helander,DC,Serie A
1855,Michelangelo Albertazzi,DL,Serie A
1958,Mattia Zaccagni,AMC,Serie A
1297,Neto,GK,La Liga
1865,Alessandro Frara,MC,Serie A
2026,Nicolás Castillo,Sub,Serie A
2026,Nicolás Castillo,FW,Serie A
1793,Alessandro Piu,Sub,Serie A
1944,William Vainqueur,MC,Ligue 1
2025,Matuzalém,Sub,Serie A
1527,Emanuele Terranova,DC,Serie A
1797,Lorenzo Ariaudo,DC,Serie A
1934,Gastón Silva,DC,La Liga
2003,Antonio La Gumina,Sub,Serie A
1562,Francesco Lodi,MC,Serie A
1415,Luca Bittante,Sub,Serie A
2020,Michele Rocca,Sub,Serie A
1938,Carlos Carbonero,MC,Serie A
1908,Vid Belec,GK,Serie A
1901,Raphael Martinho,MC,Serie A
1325,Marcel Büchel,MC,Serie A
1311,Rade Krunic,MC,Serie A
1245,Emerson,Sub,Serie A
1599,Norbert Gyömbér,DC,Serie A
1141,Felipe,DC,Serie A
1292,Sami Khedira,MC,Serie A
1587,Kwadwo Asamoah,DL,Serie A
1579,Daniele Gastaldello,DC,Serie A
1495,Abdoulay Konko,DR,Serie A
1964,Davide Bertoncini,DC,Serie A
1266,Sinisa Andjelkovic,DC,Serie A
1093,Mattia Perin,GK,Serie A
1546,Federico Mattiello,DML,Serie A
1154,Stipe Perica,Sub,Serie A
1878,Miroslav Klose,FW,Serie A
1095,Ezequiel Muñoz,DC,Serie A
1437,Ângelo Da Costa,GK,Serie A
1545,Emil Krafth,DR,Ligue 1
2019,Federico Bonazzoli,Sub,Serie A
1116,Gianluigi Donnarumma,GK,Serie A
1480,Gianluca Pegolo,GK,Serie A
1932,Sanjin Prcic,MC,Ligue 1
1848,Luca Checchin,Sub,Serie A
1165,Gastón Brugman,MC,Serie A
1515,Cristian Ansaldi,DML,Serie A
1523,Danilo D&#039;Ambrosio,DR,Serie A
1432,Luca Lezzerini,Sub,Serie A
1858,Massimo Zappino,GK,Serie A
1827,Alessandro Longhi,DL,Serie A
1816,Philippe Mexes,DC,Serie A
1126,M&#039;Baye Niang,FW,Ligue 1
2018,Amauri,Sub,Serie A
1471,Lorenzo Pellegrini,MC,Serie A
1899,Lorenzo Pasciuti,MR,Serie A
1193,Lorenzo De Silvestri,DR,Serie A
1450,Umar Sadiq,Sub,Serie A
1243,Davide Brivio,DL,Serie A
1267,Michel Morganella,DMR,Serie A
1281,Giuseppe Pezzella,DL,Serie A
1596,Archimede Morleo,DL,Serie A
1950,Martín Montoya,DR,La Liga
1301,Daniele Rugani,DC,Serie A
1558,Davide Bassi,GK,Serie A
1487,Andrea Conti,DR,Serie A
2008,Lorenzo Di Livio,Sub,Serie A
1945,Marco Tumminello,Sub,Serie A
1191,Arlind Ajeti,DC,Serie A
1844,Urby Emanuelson,Sub,Serie A
1956,Mohamed Fares,DML,Serie A
1897,Emanuele Suagher,DC,Serie A
1882,Edson Braafheid,DL,Serie A
1819,Kevin-Prince Boateng,Sub,Serie A
1863,Oliver Kragl,Sub,Serie A
1378,Ivan Strinic,DL,Serie A
1168,Bryan Cristante,MC,Serie A
1608,Salvador Ichazo,GK,Serie A
1209,Ciro Immobile,FW,Serie A
1536,Norbert Balogh,Sub,Serie A
1533,Dodô,DML,Serie A
1231,Ricardo Álvarez,Sub,Serie A
1369,Marcello Trotta,FW,Serie A
1854,Ferdinando Coppola,GK,Serie A
1876,Milan Bisevac,DC,Ligue 1
1346,Gennaro Sardo,Sub,Serie A
1994,Fabrizio Poli,DC,Serie A
1482,Luca Antei,DC,Serie A
1252,Stephan El Shaarawy,FWL,Serie A
1987,Zdravko Kuzmanovic,MC,Serie A
1891,Guilherme,DMC,La Liga
1795,Michele Camporese,DC,Serie A
1421,Cristian Tello,Sub,La Liga
1345,Andrea Seculin,GK,Serie A
1559,Filippo Costa,Sub,Serie A
275,Tim Matavz,Sub,Bundesliga
1915,Kevin Constant,Sub,Serie A
1997,Andrea Favilli,Sub,Serie A
1898,Stefano Sabelli,DR,Serie A
1445,Simone Verdi,Sub,Serie A
1802,Alexander Farnerud,MC,Serie A
1547,Pablo Armero,DL,Serie A
1488,Remo Freuler,MC,Serie A
2014,Jérémy Menez,FW,Serie A
1105,Riccardo Fiamozzi,Sub,Serie A
1839,Fabrizio Alastra,GK,Serie A
1839,Fabrizio Alastra,Sub,Serie A
1808,Nenad Krsticic,Sub,Serie A
1554,Uros Cosic,DC,Serie A
1256,Kevin Strootman,MC,Serie A
1263,Josip Posavec,GK,Serie A
1519,Juan Pablo Carrizo,GK,Serie A
1475,Claud Adjapong,Sub,Serie A
1821,Christian Abbiati,GK,Serie A
1310,José Mauri,MC,Serie A
1350,Jonathan de Guzmán,Sub,Serie A
1875,Vasiliy Pryima,DC,Serie A
1535,Accursio Bentivegna,Sub,Serie A
1132,Gabriel,GK,Serie A
1265,Thiago Cionek,DC,Serie A
1980,Franco Zuculini,Sub,Serie A
1142,Samir,DC,Serie A
1321,Alberto Pelagotti,GK,Serie A
2010,Simone Edera,Sub,Serie A
1103,Nicola Ninkovic,Sub,Serie A
1122,Manuel Locatelli,DMC,Serie A
1122,Manuel Locatelli,MC,Serie A
1223,Milan Skriniar,DC,Serie A
1989,Francesco Bardi,GK,Serie A
1927,Berat Gjimshiti,DC,Serie A
1806,Alberto Brignoli,GK,Serie A
1811,Andrés Ponce,Sub,Serie A
1830,Ionut Radu,GK,Serie A
1829,Fabio Della Giovanna,Sub,Serie A
1553,Maurizio Pugliesi,GK,Serie A
1926,Boris Radunovic,GK,Serie A
1496,Roberto Gagliardini,MC,Serie A
1914,Aaron Mattia Tabacchi,Sub,Serie A
1850,Dominik Furman,Sub,Serie A
1635,Thomas Vermaelen,DC,La Liga
1000,Federico Fazio,DC,Serie A
1144,Seko Fofana,MC,Serie A
1145,Rodrigo de Paul,MC,Serie A
1088,Gabriele Angella,DC,Serie A
1548,Adalberto Peñaranda,FW,La Liga
1288,Dani Alves,DR,La Liga
1433,Federico Chiesa,FWR,Serie A
1189,Lucas Boyé,FW,La Liga
18,Slobodan Rajkovic,DC,Bundesliga
1270,Haitam Aleesami,DL,Ligue 1
1272,Ilija Nestorovski,FW,Serie A
1276,Carlos Embalo,FWR,Serie A
1277,Roland Sallai,Sub,Bundesliga
1465,Stefano Sensi,MC,Serie A
1477,Luca Mazzitelli,Sub,Serie A
1161,Francesco Zampano,DR,Serie A
1164,Cristiano Biraghi,DL,Serie A
1169,Ledian Memushaj,MC,Serie A
1569,Valerio Verre,Sub,Serie A
1166,Ahmed Benali,MC,Serie A
1170,Gianluca Caprari,Sub,Serie A
1172,Alessandro Crescenzi,Sub,Serie A
1174,Dario Zuparic,Sub,Serie A
1583,Arkadiusz Milik,FW,Serie A
1489,Franck Kessié,MC,Serie A
1500,Leonardo Spinazzola,DML,Serie A
1493,Andrea Petagna,FW,Serie A
1563,Jordan Lukaku,Sub,Serie A
1218,Cristiano Lombardi,Sub,Serie A
1202,Wallace,DC,Serie A
1443,Ádám Nagy,MC,Serie A
1447,Ladislav Krejci,Sub,Serie A
1351,Alex Cordaz,GK,Serie A
1353,Claiton,DC,Serie A
1354,Gianmarco Ferrari,DC,Serie A
1370,Federico Ceccherini,DC,Serie A
1371,Mario Sampirisi,DR,Serie A
1364,Marcus Rohden,MR,Serie A
1357,Aniello Salzano,MC,Serie A
1355,Bruno Martella,DL,Serie A
1363,Adrian Stoian,ML,Serie A
1362,Simy,FW,Serie A
1361,Raffaele Palladino,FW,Serie A
1628,Pietro De Giorgio,Sub,Serie A
1368,Nicolò Fazzi,Sub,Serie A
1348,Vittorio Parigini,Sub,Serie A
1520,Éver Banega,MC,La Liga
1317,Andrés Tello,Sub,Serie A
1226,Karol Linetty,MC,Serie A
1227,Lucas Torreira,MC,Serie A
1236,Patrik Schick,Sub,Serie A
1237,Mirko Eramo,Sub,Serie A
1235,Ante Budimir,FW,La Liga
1098,Miguel Veloso,MC,Serie A
1109,Lucas Ocampos,AML,Ligue 1
1396,Marco Storari,GK,Serie A
1408,Marco Capuano,DC,Serie A
1550,Luca Ceppitelli,DC,Serie A
1399,Bruno Alves,DC,Serie A
1400,Nicola Murru,DL,Serie A
1404,Davide Di Gennaro,MC,Serie A
1406,Marco Sau,FW,Serie A
1414,Niccolò Giannetti,Sub,Serie A
1411,Gianni Munari,Sub,Serie A
1645,Marko Pajac,ML,Serie A
1595,Bastos,DC,Serie A
328,Medhi Benatia,DC,Serie A
1577,Marko Pjaca,Sub,Serie A
1128,Gustavo Gómez,DC,Serie A
1130,José Sosa,MC,Serie A
1136,Gianluca Lapadula,FW,Serie A
1549,Senna Miangue,Sub,Serie A
1234,Dennis Praet,MC,Serie A
1481,Antonino Ragusa,Sub,Serie A
1162,Hugo Campagnaro,DC,Serie A
1173,Alexandru Mitrita,Sub,Serie A
1531,Jean-Christophe Bahebeck,Sub,Ligue 1
1449,Federico Di Francesco,Sub,Serie A
1152,Lucas Evangelista,Sub,Serie A
1308,Giuseppe Bellusci,DC,Serie A
1324,Federico Dimarco,Sub,Serie A
1398,Bartosz Salamon,DC,Serie A
1409,Nicolò Barella,MC,Serie A
1634,Alessandro Deiola,Sub,Serie A
1367,Marco Festa,GK,Serie A
1358,Leonardo Capezzi,MC,Serie A
1626,Nunzio Di Roberto,Sub,Serie A
1429,Hrvoje Milic,ML,Serie A
1623,Lamin Jallow,Sub,Serie A
1470,Federico Ricci,Sub,Serie A
1469,Pietro Iemmello,Sub,Serie A
1268,Bruno Henrique,MC,Serie A
1605,Diego Farias,Sub,Serie A
1143,Sven Kums,MC,Serie A
1167,Alberto Aquilani,MC,Serie A
1512,João Mário,Sub,Serie A
1314,Guido Marilungo,FW,Serie A
